State,Reporting period,Release date,Metric name ,Data Type,Value 
MI,202307,202404,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,0.291
MI,202307,202404,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,0.3896
MI,202307,202404,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,0.0645
MI,202307,202404,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,0.3251
MI,202307,202404,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,0.0016
MI,202306,202404,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,215712
MI,202306,202404,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,131355
MI,202306,202404,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,73084
MI,202306,202404,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,58271
MI,202306,202404,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,83771
MI,202306,202404,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,17975
MI,202306,202404,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,65796
MI,202306,202404,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,586
MI,202306,202404,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,0.6089
MI,202306,202404,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,0.3388
MI,202306,202404,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,0.2701
MI,202306,202404,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,0.3883
MI,202306,202404,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,0.0833
MI,202306,202404,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,0.305
MI,202306,202404,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,0.0027
MI,202305,202404,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,
MI,202305,202404,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,
MI,202305,202404,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,
MI,202305,202404,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,
MI,202305,202404,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,
MI,202305,202404,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,
MI,202305,202404,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,
MI,202305,202404,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,
MI,202305,202404,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,
MI,202305,202404,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,
MI,202305,202404,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,
MI,202305,202404,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,
MI,202305,202404,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,
MI,202305,202404,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,
MI,202305,202404,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,
MI,202304,202404,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,
MI,202304,202404,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,
MI,202304,202404,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,
MI,202304,202404,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,
MI,202304,202404,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,
MI,202304,202404,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,
MI,202304,202404,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,
MI,202304,202404,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,
MI,202304,202404,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,
MI,202304,202404,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,
MI,202304,202404,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,
MI,202304,202404,Percent of beneficiaries terminated from Medicaid and CHIP as a share of total beneficiaries due for renewal in the reporting month ((Metric 5b + 5c) / 5),Updated,
MI,202304,202404,Percent of beneficiaries determined ineligible based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month (Metric 5b / 5),Updated,
MI,202304,202404,Percent of beneficiaries whose coverage was terminated for a procedural or administrative reason as a share of total beneficiaries due for renewal in the reporting month  (Metric 5c / 5),Updated,
MI,202304,202404,Percent of beneficiaries whose renewal was pending at the end of the month as a share of total beneficiaries due for renewal in the reporting month  (Metric 5d / 5),Updated,
MI,202303,202404,Total number of beneficiaries due for renewal in the reporting month (Metric 5),Updated,
MI,202303,202404,Total number of beneficiaries due for renewal in the reporting month whose coverage was renewed  (Metric 5a),Updated,
MI,202303,202404,Total beneficiaries renewed on an ex parte basis (i.e. based on available information)  (Metric 5a1),Updated,
MI,202303,202404,Total beneficiaries renewed based on the return of a renewal form (Metric 5a2),Updated,
MI,202303,202404,Total number of beneficiaries due for renewal in the reporting month whose coverage was terminated (Metric 5b + 5c),Updated,
MI,202303,202404,Total beneficiaries determined ineligible for Medicaid and CHIP based on the return of a renewal form  (Metric 5b),Updated,
MI,202303,202404,Total beneficiaries whose coverage was terminated for a procedural or administrative reason  (Metric 5c),Updated,
MI,202303,202404,Total number of beneficiaries due for renewal in the reporting month whose renewal was pending at the end of the month (Metric 5d),Updated,
MI,202303,202404,Percent of beneficiaries whose coverage was renewed as a share of total beneficiaries due for renewal in the reporting month (Metric 5a / 5),Updated,
MI,202303,202404,Percent of beneficiaries renewed on an ex parte basis (i.e. based on available information) as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a1 / 5),Updated,
MI,202303,202404,Percent of beneficiaries renewed based on the return of a renewal form as a share of total beneficiaries due for renewal in the reporting month  (Metric 5a2 / 5),Updated,
