dataset,reference_year,stress_test,window,window_role,months_requested,months_used,months_used_count,min_state_cells_per_used_month,exposure_family,exposure_variant,exposure_kind,exposure_role,alignment,outcome,outcome_kind,outcome_label,support_rows,support_weight,weighted_corr,high_minus_low,signed_corr,signed_high_minus_low,direction_flag,support_flag
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lead1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",14544,138379295.82,0.0599,0.0002,0.0599,0.0002,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lead1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",14505,137844625.63,0.0201,-0.0008,0.0201,-0.0008,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lead1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",14505,137844625.63,0.0201,-0.0008,0.0201,-0.0008,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10",9,1,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lead1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",7246,68882125.97,0.0411,0.0001,0.0411,0.0001,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,backlog_automation_composite,backlog_automation_index,composite_z,comparison,lead1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",14505,137844625.63,0.1361,0.003,-0.1361,-0.003,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,pending_backlog_component,pending_rate,component,comparison,same,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",14544,138379295.82,0.1121,0.0024,0.1121,0.0024,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,pending_backlog_component,pending_rate,component,comparison,same,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",14505,137844625.63,0.0641,0.0012,0.0641,0.0012,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,pending_backlog_component,pending_rate,component,comparison,same,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",14505,137844625.63,0.0641,0.0012,0.0641,0.0012,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10",9,1,51,pending_backlog_component,pending_rate,component,comparison,same,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",7246,68882125.97,0.0039,-0.0,0.0039,-0.0,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,pending_backlog_component,pending_rate,component,comparison,same,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",14505,137844625.63,-0.0606,-0.0001,0.0606,0.0001,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,pending_backlog_component,pending_rate,component,comparison,lag1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",14544,138379295.82,0.0456,0.0012,0.0456,0.0012,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,pending_backlog_component,pending_rate,component,comparison,lag1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",14505,137844625.63,0.0059,0.0003,0.0059,0.0003,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,pending_backlog_component,pending_rate,component,comparison,lag1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",14505,137844625.63,0.0059,0.0003,0.0059,0.0003,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10",9,1,51,pending_backlog_component,pending_rate,component,comparison,lag1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",7246,68882125.97,-0.0711,-0.0015,-0.0711,-0.0015,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,pending_backlog_component,pending_rate,component,comparison,lag1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",14505,137844625.63,-0.0109,0.0007,0.0109,-0.0007,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,50,pending_backlog_component,pending_rate,component,comparison,lag2,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",14423,137328200.01,0.0255,0.0014,0.0255,0.0014,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,50,pending_backlog_component,pending_rate,component,comparison,lag2,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",14384,136793529.82,-0.0187,0.0005,-0.0187,0.0005,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,50,pending_backlog_component,pending_rate,component,comparison,lag2,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",14384,136793529.82,-0.0187,0.0005,-0.0187,0.0005,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10",9,1,50,pending_backlog_component,pending_rate,component,comparison,lag2,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",7125,67831030.16,-0.0532,-0.0013,-0.0532,-0.0013,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,50,pending_backlog_component,pending_rate,component,comparison,lag2,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",14384,136793529.82,0.0329,0.0016,-0.0329,-0.0016,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,pending_backlog_component,pending_rate,component,comparison,lead1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",14544,138379295.82,0.1346,0.0028,0.1346,0.0028,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,pending_backlog_component,pending_rate,component,comparison,lead1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",14505,137844625.63,0.0818,0.0016,0.0818,0.0016,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,pending_backlog_component,pending_rate,component,comparison,lead1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",14505,137844625.63,0.0818,0.0016,0.0818,0.0016,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10",9,1,51,pending_backlog_component,pending_rate,component,comparison,lead1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",7246,68882125.97,0.0302,-0.0006,0.0302,-0.0006,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,pending_backlog_component,pending_rate,component,comparison,lead1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",14505,137844625.63,0.0652,0.0018,-0.0652,-0.0018,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,same,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",14544,138379295.82,0.0298,-0.0002,-0.0298,0.0002,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,same,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",14505,137844625.63,0.03,-0.0002,-0.03,0.0002,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,same,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",14505,137844625.63,0.03,-0.0002,-0.03,0.0002,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10",9,1,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,same,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",7246,68882125.97,-0.0558,-0.001,0.0558,0.001,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,same,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",14505,137844625.63,-0.0161,-0.0003,-0.0161,-0.0003,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,lag1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",14544,138379295.82,0.0838,0.0008,-0.0838,-0.0008,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,lag1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",14505,137844625.63,0.0792,0.0008,-0.0792,-0.0008,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,lag1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",14505,137844625.63,0.0792,0.0008,-0.0792,-0.0008,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10",9,1,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,lag1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",7246,68882125.97,0.0079,-0.0009,-0.0079,0.0009,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,lag1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",14505,137844625.63,-0.0078,-0.0008,-0.0078,-0.0008,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,50,ex_parte_component,ex_parte_renewal_rate,component,comparison,lag2,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",14423,137328200.01,0.0454,0.0017,-0.0454,-0.0017,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,50,ex_parte_component,ex_parte_renewal_rate,component,comparison,lag2,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",14384,136793529.82,0.0395,0.0017,-0.0395,-0.0017,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,50,ex_parte_component,ex_parte_renewal_rate,component,comparison,lag2,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",14384,136793529.82,0.0395,0.0017,-0.0395,-0.0017,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10",9,1,50,ex_parte_component,ex_parte_renewal_rate,component,comparison,lag2,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",7125,67831030.16,-0.0883,-0.001,0.0883,0.001,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,50,ex_parte_component,ex_parte_renewal_rate,component,comparison,lag2,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",14384,136793529.82,-0.0452,-0.0009,-0.0452,-0.0009,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,lead1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",14544,138379295.82,0.0648,0.0016,-0.0648,-0.0016,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,lead1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",14505,137844625.63,0.0653,0.0016,-0.0653,-0.0016,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,lead1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",14505,137844625.63,0.0653,0.0016,-0.0653,-0.0016,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10",9,1,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,lead1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",7246,68882125.97,-0.0266,0.001,0.0266,-0.001,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,ex_parte_component,ex_parte_renewal_rate,component,comparison,lead1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",14505,137844625.63,-0.1423,-0.0034,-0.1423,-0.0034,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,same,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",14544,138379295.82,-0.0215,0.0006,-0.0215,0.0006,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,same,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",14505,137844625.63,-0.0108,0.0006,-0.0108,0.0006,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,same,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",14505,137844625.63,-0.0108,0.0006,-0.0108,0.0006,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10",9,1,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,same,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",7246,68882125.97,0.1909,0.0031,0.1909,0.0031,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,same,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",14505,137844625.63,-0.0049,-0.0018,0.0049,0.0018,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",14544,138379295.82,-0.0229,-0.0004,-0.0229,-0.0004,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",14505,137844625.63,-0.019,-0.0004,-0.019,-0.0004,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",14505,137844625.63,-0.019,-0.0004,-0.019,-0.0004,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10",9,1,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",7246,68882125.97,0.1927,0.003,0.1927,0.003,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",14505,137844625.63,-0.0035,0.0006,0.0035,-0.0006,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,50,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag2,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",14423,137328200.01,-0.0173,0.0007,-0.0173,0.0007,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,50,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag2,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",14384,136793529.82,-0.01,0.0007,-0.01,0.0007,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,50,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag2,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",14384,136793529.82,-0.01,0.0007,-0.01,0.0007,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10",9,1,50,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag2,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",7125,67831030.16,0.1409,0.0021,0.1409,0.0021,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,50,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lag2,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",14384,136793529.82,-0.0379,-0.0004,0.0379,0.0004,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lead1,medicaid_exit_to_uninsured_next,harm,"pure Medicaid at t, uninsured at t+1",14544,138379295.82,-0.0344,0.0015,-0.0344,0.0015,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lead1,persistent_uninsured_h2,harm,"pure Medicaid at t, uninsured at t+1 and t+2",14505,137844625.63,-0.0219,0.0015,-0.0219,0.0015,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lead1,broad_exit_persistent_uninsured_h2,harm,"broad Medicaid exit at t+1, uninsured at t+2",14505,137844625.63,-0.0219,0.0015,-0.0219,0.0015,unexpected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10",9,1,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lead1,persistent_uninsured_h3,harm,"pure Medicaid at t, uninsured through t+3",7246,68882125.97,0.1631,0.0033,0.1631,0.0033,expected,True
SIPP,2023,phase_split,phase_late_sep_oct_2023,phase_late,"9,10","9,10",2,51,manual_renewal_burden,renewal_form_rate,legacy_comparison,legacy_comparison,lead1,broad_exit_resolved_insured_h2,contrast,"broad Medicaid exit at t+1, insured by t+2",14505,137844625.63,0.0616,0.0016,-0.0616,-0.0016,unexpected,True
