state,county_fips,county_name,rows,years_present,min_year,max_year,total_enrollment,min_enrollment,table1_missing_years,treatment_constructible_years,suppression_or_missing_any,drake_supplement_exclusion_flag,drake_supplement_exclusion_reason,included_drake_harmonized_sample,missing_crosswalk_flag_any,missing_current_plan_flag_any,missing_premium_flag_any,missing_county_mapping_flag_any,all_three_years,table1_complete_all_years,treatment_constructible_all_years,low_enrollment_rank,candidate_extra_if_forcing_to_2159_by_low_enrollment,candidate_discrepancy_reason
NC,37177,,3,3,2022,2024,1272.0,403.0,0,3,False,False,,True,False,False,False,False,True,True,True,453,False,included_by_current_sample_rule
NC,37179,,3,3,2022,2024,63361.0,17838.0,0,3,False,False,,True,False,False,False,False,True,True,True,2093,False,included_by_current_sample_rule
NC,37181,,3,3,2022,2024,9269.0,2059.0,0,3,False,False,,True,False,False,False,False,True,True,True,1656,False,included_by_current_sample_rule
NC,37183,,3,3,2022,2024,252038.0,70175.0,0,3,False,False,,True,False,False,False,False,True,True,True,2163,False,included_by_current_sample_rule
NC,37185,,3,3,2022,2024,3100.0,697.0,0,3,False,False,,True,False,False,False,False,True,True,True,1010,False,included_by_current_sample_rule
NC,37187,,3,3,2022,2024,2971.0,877.0,0,3,False,False,,True,False,False,False,False,True,True,True,982,False,included_by_current_sample_rule
NC,37189,,3,3,2022,2024,12661.0,4150.0,0,2,False,True,No crosswalk data from 2023 to 2024 per Drake supplement eTable 3.,False,True,True,True,False,True,True,False,1769,False,drake_supplement_etable3_exclusion;treatment_not_constructible_all_years;missing_crosswalk_flag;missing_current_plan_flag;missing_premium_flag
NC,37191,,3,3,2022,2024,21912.0,5266.0,0,2,False,True,No crosswalk data from 2023 to 2024 per Drake supplement eTable 3.,False,True,True,True,False,True,True,False,1932,False,drake_supplement_etable3_exclusion;treatment_not_constructible_all_years;missing_crosswalk_flag;missing_current_plan_flag;missing_premium_flag
NC,37193,,3,3,2022,2024,13999.0,3793.0,0,3,False,False,,True,False,False,False,False,True,True,True,1799,False,included_by_current_sample_rule
NC,37195,,3,3,2022,2024,17219.0,4545.0,0,2,False,True,No crosswalk data from 2023 to 2024 per Drake supplement eTable 3.,False,True,True,True,False,True,True,False,1868,False,drake_supplement_etable3_exclusion;treatment_not_constructible_all_years;missing_crosswalk_flag;missing_current_plan_flag;missing_premium_flag
NC,37197,,3,3,2022,2024,7150.0,2096.0,0,3,False,False,,True,False,False,False,False,True,True,True,1515,False,included_by_current_sample_rule
NC,37199,,3,3,2022,2024,5126.0,1554.0,0,3,False,False,,True,False,False,False,False,True,True,True,1354,False,included_by_current_sample_rule
ND,38001,,3,3,2022,2024,602.0,167.0,0,3,False,False,,True,False,False,False,False,True,True,True,155,False,included_by_current_sample_rule
ND,38003,,3,3,2022,2024,1689.0,466.0,0,3,False,False,,True,False,False,False,False,True,True,True,606,False,included_by_current_sample_rule
ND,38005,,3,3,2022,2024,1076.0,291.0,0,3,False,False,,True,False,False,False,False,True,True,True,354,False,included_by_current_sample_rule
ND,38007,,3,3,2022,2024,280.0,79.0,1,3,True,False,,True,False,False,False,False,True,False,True,39,False,missing_or_suppressed_table1_outcome
ND,38009,,3,3,2022,2024,1449.0,402.0,0,3,False,False,,True,False,False,False,False,True,True,True,523,False,included_by_current_sample_rule
ND,38011,,3,3,2022,2024,850.0,243.0,0,3,False,False,,True,False,False,False,False,True,True,True,269,False,included_by_current_sample_rule
ND,38013,,3,3,2022,2024,485.0,126.0,1,3,True,False,,True,False,False,False,False,True,False,True,104,False,missing_or_suppressed_table1_outcome
ND,38015,,3,3,2022,2024,11158.0,3235.0,0,3,False,False,,True,False,False,False,False,True,True,True,1720,False,included_by_current_sample_rule
ND,38017,,3,3,2022,2024,17367.0,5126.0,0,3,False,False,,True,False,False,False,False,True,True,True,1870,False,included_by_current_sample_rule
ND,38019,,3,3,2022,2024,1104.0,323.0,0,3,False,False,,True,False,False,False,False,True,True,True,370,False,included_by_current_sample_rule
ND,38021,,3,3,2022,2024,1749.0,513.0,0,3,False,False,,True,False,False,False,False,True,True,True,639,False,included_by_current_sample_rule
ND,38023,,3,3,2022,2024,537.0,160.0,0,3,False,False,,True,False,False,False,False,True,True,True,127,False,included_by_current_sample_rule
ND,38025,,3,3,2022,2024,1142.0,332.0,0,3,False,False,,True,False,False,False,False,True,True,True,393,False,included_by_current_sample_rule
ND,38027,,3,3,2022,2024,583.0,167.0,0,3,False,False,,True,False,False,False,False,True,True,True,142,False,included_by_current_sample_rule
ND,38029,,3,3,2022,2024,1218.0,351.0,0,3,False,False,,True,False,False,False,False,True,True,True,422,False,included_by_current_sample_rule
ND,38031,,3,3,2022,2024,852.0,269.0,0,3,False,False,,True,False,False,False,False,True,True,True,272,False,included_by_current_sample_rule
ND,38033,,3,3,2022,2024,362.0,100.0,2,3,True,False,,True,False,False,False,False,True,False,True,64,False,missing_or_suppressed_table1_outcome
ND,38035,,3,3,2022,2024,8363.0,2442.0,0,3,False,False,,True,False,False,False,False,True,True,True,1602,False,included_by_current_sample_rule
ND,38037,,3,3,2022,2024,664.0,191.0,0,3,False,False,,True,False,False,False,False,True,True,True,180,False,included_by_current_sample_rule
ND,38039,,3,3,2022,2024,347.0,104.0,0,3,False,False,,True,False,False,False,False,True,True,True,57,False,included_by_current_sample_rule
ND,38041,,3,3,2022,2024,755.0,223.0,0,3,False,False,,True,False,False,False,False,True,True,True,223,False,included_by_current_sample_rule
ND,38043,,3,3,2022,2024,871.0,277.0,0,3,False,False,,True,False,False,False,False,True,True,True,280,False,included_by_current_sample_rule
ND,38045,,3,3,2022,2024,1402.0,379.0,0,3,False,False,,True,False,False,False,False,True,True,True,503,False,included_by_current_sample_rule
ND,38047,,3,3,2022,2024,893.0,218.0,0,3,False,False,,True,False,False,False,False,True,True,True,288,False,included_by_current_sample_rule
ND,38049,,3,3,2022,2024,1125.0,341.0,0,3,False,False,,True,False,False,False,False,True,True,True,385,False,included_by_current_sample_rule
ND,38051,,3,3,2022,2024,953.0,315.0,0,3,False,False,,True,False,False,False,False,True,True,True,310,False,included_by_current_sample_rule
ND,38053,,3,3,2022,2024,1773.0,532.0,0,3,False,False,,True,False,False,False,False,True,True,True,647,False,included_by_current_sample_rule
ND,38055,,3,3,2022,2024,1547.0,463.0,0,3,False,False,,True,False,False,False,False,True,True,True,566,False,included_by_current_sample_rule
ND,38057,,3,3,2022,2024,1178.0,317.0,0,3,False,False,,True,False,False,False,False,True,True,True,406,False,included_by_current_sample_rule
ND,38059,,3,3,2022,2024,4523.0,1297.0,0,3,False,False,,True,False,False,False,False,True,True,True,1276,False,included_by_current_sample_rule
ND,38061,,3,3,2022,2024,1039.0,279.0,0,3,False,False,,True,False,False,False,False,True,True,True,343,False,included_by_current_sample_rule
ND,38063,,3,3,2022,2024,670.0,214.0,0,3,False,False,,True,False,False,False,False,True,True,True,182,False,included_by_current_sample_rule
ND,38065,,3,3,2022,2024,153.0,37.0,3,3,True,False,,True,False,False,False,False,True,False,True,8,True,missing_or_suppressed_table1_outcome
ND,38067,,3,3,2022,2024,905.0,285.0,0,3,False,False,,True,False,False,False,False,True,True,True,292,False,included_by_current_sample_rule
ND,38069,,3,3,2022,2024,1221.0,362.0,0,3,False,False,,True,False,False,False,False,True,True,True,424,False,included_by_current_sample_rule
ND,38071,,3,3,2022,2024,1723.0,514.0,0,3,False,False,,True,False,False,False,False,True,True,True,627,False,included_by_current_sample_rule
ND,38073,,3,3,2022,2024,1137.0,309.0,0,3,False,False,,True,False,False,False,False,True,True,True,391,False,included_by_current_sample_rule
ND,38075,,3,3,2022,2024,527.0,138.0,0,3,False,False,,True,False,False,False,False,True,True,True,119,False,included_by_current_sample_rule
ND,38077,,3,3,2022,2024,2510.0,761.0,0,3,False,False,,True,False,False,False,False,True,True,True,860,False,included_by_current_sample_rule
ND,38079,,3,3,2022,2024,1263.0,416.0,0,3,False,False,,True,False,False,False,False,True,True,True,448,False,included_by_current_sample_rule
ND,38081,,3,3,2022,2024,1119.0,332.0,0,3,False,False,,True,False,False,False,False,True,True,True,384,False,included_by_current_sample_rule
ND,38083,,3,3,2022,2024,403.0,117.0,0,3,False,False,,True,False,False,False,False,True,True,True,75,False,included_by_current_sample_rule
ND,38085,,3,3,2022,2024,208.0,54.0,2,3,True,False,,True,False,False,False,False,True,False,True,16,True,missing_or_suppressed_table1_outcome
ND,38087,,3,3,2022,2024,253.0,73.0,3,3,True,False,,True,False,False,False,False,True,False,True,29,True,missing_or_suppressed_table1_outcome
ND,38089,,3,3,2022,2024,4368.0,1241.0,0,3,False,False,,True,False,False,False,False,True,True,True,1254,False,included_by_current_sample_rule
ND,38091,,3,3,2022,2024,351.0,110.0,1,3,True,False,,True,False,False,False,False,True,False,True,59,False,missing_or_suppressed_table1_outcome
ND,38093,,3,3,2022,2024,3260.0,988.0,0,3,False,False,,True,False,False,False,False,True,True,True,1047,False,included_by_current_sample_rule
ND,38095,,3,3,2022,2024,744.0,232.0,0,3,False,False,,True,False,False,False,False,True,True,True,220,False,included_by_current_sample_rule
ND,38097,,3,3,2022,2024,825.0,247.0,0,3,False,False,,True,False,False,False,False,True,True,True,259,False,included_by_current_sample_rule
ND,38099,,3,3,2022,2024,1408.0,433.0,0,3,False,False,,True,False,False,False,False,True,True,True,506,False,included_by_current_sample_rule
ND,38101,,3,3,2022,2024,6947.0,1985.0,0,3,False,False,,True,False,False,False,False,True,True,True,1500,False,included_by_current_sample_rule
ND,38103,,3,3,2022,2024,1023.0,287.0,0,3,False,False,,True,False,False,False,False,True,True,True,340,False,included_by_current_sample_rule
ND,38105,,3,3,2022,2024,3584.0,1006.0,0,3,False,False,,True,False,False,False,False,True,True,True,1098,False,included_by_current_sample_rule
NH,33001,,3,3,2022,2024,9899.0,2967.0,0,3,False,False,,True,False,False,False,False,True,True,True,1680,False,included_by_current_sample_rule
NH,33003,,3,3,2022,2024,11283.0,3525.0,0,3,False,False,,True,False,False,False,False,True,True,True,1727,False,included_by_current_sample_rule
NH,33005,,3,3,2022,2024,9251.0,2750.0,0,3,False,False,,True,False,False,False,False,True,True,True,1655,False,included_by_current_sample_rule
NH,33007,,3,3,2022,2024,4221.0,1312.0,0,3,False,False,,True,False,False,False,False,True,True,True,1218,False,included_by_current_sample_rule
NH,33009,,3,3,2022,2024,12550.0,3827.0,0,3,False,False,,True,False,False,False,False,True,True,True,1765,False,included_by_current_sample_rule
NH,33011,,3,3,2022,2024,46784.0,14214.0,0,3,False,False,,True,False,False,False,False,True,True,True,2056,False,included_by_current_sample_rule
NH,33013,,3,3,2022,2024,17425.0,5232.0,0,3,False,False,,True,False,False,False,False,True,True,True,1871,False,included_by_current_sample_rule
NH,33015,,3,3,2022,2024,41956.0,12977.0,0,3,False,False,,True,False,False,False,False,True,True,True,2038,False,included_by_current_sample_rule
NH,33017,,3,3,2022,2024,14410.0,4355.0,0,3,False,False,,True,False,False,False,False,True,True,True,1807,False,included_by_current_sample_rule
NH,33019,,3,3,2022,2024,4392.0,1315.0,0,3,False,False,,True,False,False,False,False,True,True,True,1259,False,included_by_current_sample_rule
OH,39001,,3,3,2022,2024,2456.0,520.0,0,3,False,False,,True,False,False,False,False,True,True,True,837,False,included_by_current_sample_rule
OH,39003,,3,3,2022,2024,8430.0,1787.0,0,3,False,False,,True,False,False,False,False,True,True,True,1607,False,included_by_current_sample_rule
OH,39005,,3,3,2022,2024,4138.0,1086.0,0,3,False,False,,True,False,False,False,False,True,True,True,1207,False,included_by_current_sample_rule
OH,39007,,3,3,2022,2024,8002.0,2042.0,0,3,False,False,,True,False,False,False,False,True,True,True,1572,False,included_by_current_sample_rule
OH,39009,,3,3,2022,2024,4250.0,1186.0,0,3,False,False,,True,False,False,False,False,True,True,True,1225,False,included_by_current_sample_rule
OH,39011,,3,3,2022,2024,4069.0,1140.0,0,3,False,False,,True,False,False,False,False,True,True,True,1196,False,included_by_current_sample_rule
OH,39013,,3,3,2022,2024,4785.0,1248.0,0,3,False,False,,True,False,False,False,False,True,True,True,1317,False,included_by_current_sample_rule
OH,39015,,3,3,2022,2024,4251.0,996.0,0,3,False,False,,True,False,False,False,False,True,True,True,1226,False,included_by_current_sample_rule
OH,39017,,3,3,2022,2024,34367.0,8892.0,0,3,False,False,,True,False,False,False,False,True,True,True,2008,False,included_by_current_sample_rule
OH,39019,,3,3,2022,2024,2290.0,575.0,0,3,False,False,,True,False,False,False,False,True,True,True,800,False,included_by_current_sample_rule
OH,39021,,3,3,2022,2024,3212.0,731.0,0,3,False,False,,True,False,False,False,False,True,True,True,1038,False,included_by_current_sample_rule
OH,39023,,3,3,2022,2024,12745.0,2416.0,0,3,False,False,,True,False,False,False,False,True,True,True,1772,False,included_by_current_sample_rule
OH,39025,,3,3,2022,2024,19998.0,5487.0,0,3,False,False,,True,False,False,False,False,True,True,True,1909,False,included_by_current_sample_rule
OH,39027,,3,3,2022,2024,3804.0,924.0,0,3,False,False,,True,False,False,False,False,True,True,True,1145,False,included_by_current_sample_rule
OH,39029,,3,3,2022,2024,7443.0,1806.0,0,3,False,False,,True,False,False,False,False,True,True,True,1537,False,included_by_current_sample_rule
OH,39031,,3,3,2022,2024,2788.0,672.0,0,3,False,False,,True,False,False,False,False,True,True,True,931,False,included_by_current_sample_rule
OH,39033,,3,3,2022,2024,3853.0,865.0,0,3,False,False,,True,False,False,False,False,True,True,True,1156,False,included_by_current_sample_rule
OH,39035,,3,3,2022,2024,114942.0,27106.0,0,3,False,False,,True,False,False,False,False,True,True,True,2135,False,included_by_current_sample_rule
OH,39037,,3,3,2022,2024,4544.0,1154.0,0,3,False,False,,True,False,False,False,False,True,True,True,1279,False,included_by_current_sample_rule
OH,39039,,3,3,2022,2024,3141.0,787.0,0,3,False,False,,True,False,False,False,False,True,True,True,1024,False,included_by_current_sample_rule
OH,39041,,3,3,2022,2024,23290.0,6493.0,0,3,False,False,,True,False,False,False,False,True,True,True,1942,False,included_by_current_sample_rule
OH,39043,,3,3,2022,2024,6434.0,1584.0,0,3,False,False,,True,False,False,False,False,True,True,True,1450,False,included_by_current_sample_rule
OH,39045,,3,3,2022,2024,14184.0,3569.0,0,3,False,False,,True,False,False,False,False,True,True,True,1803,False,included_by_current_sample_rule
OH,39047,,3,3,2022,2024,2597.0,603.0,0,3,False,False,,True,False,False,False,False,True,True,True,886,False,included_by_current_sample_rule
OH,39049,,3,3,2022,2024,134810.0,32132.0,0,3,False,False,,True,False,False,False,False,True,True,True,2143,False,included_by_current_sample_rule
OH,39051,,3,3,2022,2024,3433.0,926.0,0,3,False,False,,True,False,False,False,False,True,True,True,1080,False,included_by_current_sample_rule
OH,39053,,3,3,2022,2024,1927.0,458.0,0,3,False,False,,True,False,False,False,False,True,True,True,695,False,included_by_current_sample_rule
OH,39055,,3,3,2022,2024,9094.0,2714.0,0,3,False,False,,True,False,False,False,False,True,True,True,1646,False,included_by_current_sample_rule
OH,39057,,3,3,2022,2024,13099.0,3547.0,0,3,False,False,,True,False,False,False,False,True,True,True,1780,False,included_by_current_sample_rule
OH,39059,,3,3,2022,2024,2750.0,674.0,0,3,False,False,,True,False,False,False,False,True,True,True,924,False,included_by_current_sample_rule
OH,39061,,3,3,2022,2024,81878.0,19998.0,0,3,False,False,,True,False,False,False,False,True,True,True,2116,False,included_by_current_sample_rule
OH,39063,,3,3,2022,2024,7463.0,1772.0,0,3,False,False,,True,False,False,False,False,True,True,True,1539,False,included_by_current_sample_rule
OH,39065,,3,3,2022,2024,2086.0,540.0,0,3,False,False,,True,False,False,False,False,True,True,True,740,False,included_by_current_sample_rule
OH,39067,,3,3,2022,2024,1004.0,253.0,0,3,False,False,,True,False,False,False,False,True,True,True,332,False,included_by_current_sample_rule
OH,39069,,3,3,2022,2024,2504.0,689.0,0,3,False,False,,True,False,False,False,False,True,True,True,854,False,included_by_current_sample_rule
OH,39071,,3,3,2022,2024,3126.0,829.0,0,3,False,False,,True,False,False,False,False,True,True,True,1018,False,included_by_current_sample_rule
OH,39073,,3,3,2022,2024,2400.0,608.0,0,3,False,False,,True,False,False,False,False,True,True,True,825,False,included_by_current_sample_rule
OH,39075,,3,3,2022,2024,1296.0,325.0,0,3,False,False,,True,False,False,False,False,True,True,True,467,False,included_by_current_sample_rule
